        European Union  6/,6.89,75.73,8.91,59.5,77.88,4.03,9.63
        Japan,1.29,0,14.66,11,14.6,0,1.35
        Mexico,2.6,25.48,11.34,17.8,34.55,0.78,4.09
        Southeast Asia  7/,3.61,26.72,12.83,30.6,38.6,1.07,3.49
        South Korea,1.86,0.08,10.17,8.04,10.25,0,1.86
    Selected Other,,,,,,,0
        Canada,1.6,11.49,1.56,7.43,12.82,0.42,1.4
        China,81.32,215.65,5.52,140,202,0.01,100.47
        FSU-12,3.37,43.8,0.51,18.76,21.48,23.18,3.02
            Ukraine,2.4,28.45,0.03,8,9.4,19.66,1.82
,,,,,,,,
2015/16 Est.,"Beginning
Stocks",Production,Imports,"Domestic
Feed","Domestic
Total 2/",Exports,"Ending
Stocks"
,,,,,,,,
World  3/,209.7,961.85,139.92,598.93,960.69,120.23,210.87
United States,43.97,345.51,1.71,130.05,298.87,48.2,44.12
Total Foreign,165.73,616.35,138.2,468.87,661.82,72.03,166.75
    Major Exporters  4/,13.19,104.21,6.01,60.55,77.85,36.7,8.86
        Argentina,2.9,29,0.01,5.85,9.15,21.7,1.05
        Brazil,7.84,67,3.4,49,57.5,14.2,6.54
        South Africa,2.45,8.21,2.6,5.7,11.2,0.8,1.26
    Major Importers  5/,22.95,118.04,81.72,144.2,195.95,4.45,22.31
        Egypt,2.3,6,8.78,12.45,14.85,0.01,2.21
        European Union  6/,9.63,58.41,13.77,55,73.2,1.95,6.66
        Japan,1.35,0,15.19,11.6,15.2,0,1.34
        Mexico,4.09,25.97,14.01,20.3,37.3,1.56,5.21
        Southeast Asia  7/,3.49,27.51,15.19,32.9,40.9,0.93,4.36
        South Korea,1.86,0.08,10.12,7.8,10.12,0,1.94
    Selected Other,,,,,,,0
        Canada,1.4,13.56,1.37,7.07,12.35,1.74,2.24
        China,100.47,224.63,3.17,153.5,217.5,0,110.77
        FSU-12,3.02,39.85,0.38,17.79,20.4,21.42,1.43
            Ukraine,1.82,23.33,0.03,6.7,8,16.6,0.59
,,,,,,,,
" 1/ Aggregate of local marketing years. 2/ Total foreign and world use adjusted to reflect the differences in world imports and exports. 3/ World imports and exports may not balance due to differences in marketing years, grain in transit, and reporting discrepancies in some countries. 4/ Argentina, Brazil, and South Africa. 5/ Egypt, the European Union, Mexico, Japan, South Korea, Taiwan, and Southeast Asia. 6/ Trade excludes intra-trade. 7/ Indonesia, Malaysia, Philippines, Thailand, and Vietnam.   ",,,,,,,
March 2017,,,,,,,,

 WASDE - 563 - 23,,,,,,,,

World Corn Supply and Use  1/  (Cont'd.),,,,,,,,

(Million Metric Tons),,,,,,,,
,,,,,,,,,
2016/17 Proj.,,"Beginning
Stocks",Production,Imports,"Domestic
Feed","Domestic
Total 2/",Exports,"Ending
Stocks"
,,,,,,,,,
World  3/,Feb,210.39,1040.21,136.77,629.06,1033.03,148.97,217.56
,Mar,210.87,1049.24,137.19,630.24,1039.43,152.92,220.68
United States,Feb,44.12,384.78,1.4,142.25,314.85,56.52,58.93
,Mar,44.12,384.78,1.4,140.98,314.85,56.52,58.93
Total Foreign,Feb,166.27,655.43,135.37,486.82,718.19,92.45,158.63
,Mar,166.75,664.46,135.79,489.27,724.59,96.4,161.75
    Major Exporters  4/,Feb,8.24,136,1.11,61.9,80.3,54.5,10.55
,Mar,8.86,143.6,0.41,63.1,81.7,58.5,12.66
        Argentina,Feb,1.05,36.5,0.01,6.8,10.5,25,2.06
,Mar,1.05,37.5,0.01,6.8,10.5,25.5,2.56
        Brazil,Feb,5.84,86.5,0.6,49.5,58.5,28,6.44
,Mar,6.54,91.5,0.3,50.5,59.5,31,7.84
        South Africa,Feb,1.35,13,0.5,5.6,11.3,1.5,2.05
,Mar,1.26,14.6,0.1,5.8,11.7,2,2.26
    Major Importers  5/,Feb,22.3,120.77,79.6,147.75,199.78,3.74,19.15
,Mar,22.31,120.76,79.6,147.75,199.48,3.74,19.45
        Egypt,Feb,2.21,6,9,12.7,15.1,0.01,2.1
,Mar,2.21,6,9,12.7,15.1,0.01,2.1
        European Union  6/,Feb,6.64,60.31,13.1,55.4,73.3,2,4.75
,Mar,6.66,60.3,13.1,55.4,73,2,5.05
        Japan,Feb,1.34,0,15,11.5,15.1,0,1.24
,Mar,1.34,0,15,11.5,15.1,0,1.24
        Mexico,Feb,5.21,26,13.8,21,38.6,0.8,5.61
,Mar,5.21,26,13.8,21,38.6,0.8,5.61
        Southeast Asia  7/,Feb,4.36,28.31,14.3,35.1,43.1,0.93,2.94
,Mar,4.36,28.31,14.3,35.1,43.1,0.93,2.94
        South Korea,Feb,1.94,0.08,9.8,7.6,9.9,0,1.91
,Mar,1.94,0.08,9.8,7.6,9.9,0,1.91
    Selected Other,,,,,,,,
        Canada,Feb,2.24,13.2,1,7.5,12.9,1,2.54
,Mar,2.24,13.2,1,7.5,12.9,1,2.54
        China,Feb,110.77,219.55,3,161,231,0.02,102.31
,Mar,110.77,219.55,3,161,231,0.02,102.31
        FSU-12,Feb,1.43,47.62,0.42,19.19,21.97,24.4,3.11
,Mar,1.43,47.62,0.42,19.19,21.97,24.4,3.11
            Ukraine,Feb,0.59,28,0.05,7,8.4,18.7,1.54
,Mar,0.59,28,0.05,7,8.4,18.7,1.54
,,,,,,,,,
" 1/ Aggregate of local marketing years. 2/ Total foreign and world use adjusted to reflect the differences in world imports and exports. 3/ World imports and exports may not balance due to differences in marketing years, grain in transit, and reporting discrepancies in some countries. 4/ Argentina, Brazil, and South Africa. 5/ Egypt, the European Union, Mexico, Japan, South Korea, Taiwan, and Southeast Asia. 6/ Trade excludes intra-trade. 7/ Indonesia, Malaysia, Philippines, Thailand, and Vietnam.   ",,,,,,,,
March 2017,,,,,,

 WASDE - 563 - 24,,,,,,

World Rice Supply and Use  (Milled Basis)  1/,,,,,,

(Million Metric Tons),,,,,,
,,,,,,,
2014/15,"Beginning
Stocks",Production,Imports,"Total /2
Domestic",Exports,"Ending
Stocks"
World  3/,113.87,478.55,41.11,477.51,43.58,114.91
United States,1.03,7.11,0.78,4.3,3.06,1.55
Total Foreign,112.85,471.45,40.33,473.21,40.52,113.36
    Major Exporters  4/,36.78,159.3,0.73,132.84,32.42,31.54
        India,22.8,105.48,0,98.24,12.24,17.8
        Pakistan,0.68,6.9,0.03,2.6,3.8,1.21
        Thailand,12,18.75,0.3,10,9.78,11.27
        Vietnam,1.3,28.17,0.4,22,6.61,1.26
    Major Importers  5/,11.47,64.05,13.59,77.15,1.23,10.73
        Brazil,0.64,8.47,0.39,7.93,0.93,0.64
        European Union  6/,1.16,1.95,1.71,3.4,0.27,1.15
        Indonesia,5.5,35.56,1.35,38.3,0,4.11
        Nigeria,0.96,2.84,2.6,5.4,0,0.99
        Philippines,1.7,11.92,1.8,13.2,0,2.21
        Sel. Mideast  7/,1.31,1.98,4.11,6.09,0,1.31
    Selected Other,,,,,,0
        Burma,0.37,12.6,0.01,10.6,1.74,0.65
        C. Amer & Carib  8/,0.47,1.69,1.56,3.25,0.01,0.46
        China,53.1,144.56,4.7,144.5,0.43,57.44
        Egypt,0.61,4.53,0.03,4,0.25,0.92
        Japan,3.01,7.85,0.64,8.6,0.07,2.82
        Mexico,0.16,0.18,0.71,0.88,0,0.17
        South Korea,0.9,4.24,0.47,4.2,0,1.41
,,,,,,,
,,,,,,,
2015/16 Est.,"Beginning
Stocks",Production,Imports,"Total /2
Domestic",Exports,"Ending
Stocks"
World  3/,114.91,472.16,37.89,470.93,40.39,116.15
United States,1.55,6.13,0.77,3.55,3.42,1.48
Total Foreign,113.36,466.03,37.13,467.38,36.97,114.67
    Major Exporters  4/,31.54,154.47,0.61,127.97,29.51,29.14
        India,17.8,104.41,0,93.57,10.24,18.4
        Pakistan,1.21,6.8,0.01,2.7,4.3,1.02
        Thailand,11.27,15.8,0.3,9.1,9.87,8.4
        Vietnam,1.26,27.46,0.3,22.6,5.1,1.32
    Major Importers  5/,10.73,62.9,12.27,76.31,0.95,8.65
        Brazil,0.64,7.21,0.84,7.85,0.6,0.24
        European Union  6/,1.15,2.05,1.8,3.55,0.27,1.18
        Indonesia,4.11,36.2,1,37.8,0,3.51
        Nigeria,0.99,2.71,2.1,5.2,0,0.6
        Philippines,2.21,11,1.6,13,0,1.81
        Sel. Mideast  7/,1.31,1.89,3.35,5.78,0,0.78
    Selected Other,,,,,,0
        Burma,0.65,12.2,0.04,10.8,1.3,0.78
        C. Amer & Carib  8/,0.46,1.62,1.95,3.48,0.02,0.53
        China,57.44,145.77,4.8,144,0.27,63.74
        Egypt,0.92,4,0.1,3.9,0.2,0.92
        Japan,2.82,7.67,0.71,8.5,0.08,2.62
        Mexico,0.17,0.16,0.69,0.89,0,0.13
        South Korea,1.41,4.33,0.31,4.21,0,1.83
,,,,,,,
,,,,,,,
"1/ Aggregate of local marketing years.  2/ Total foreign and world use adjusted to reflect the differences in world imports and exports. Total domestic includes both domestic use and unreported disappearance.  3/ World imports and exports may not balance due to differences in some countries.   4/ India, Pakistan, Thailand, and Vietnam.  5/ Brazil,  Indonesia, Hong Kong, Cote d'Ivoire, Nigeria, Philippines, selected Middle East, and the EU-28. 6/ Trade excludes intra-trade.  7/ Selected Middle East includes Iran, Iraq, and Saudi Arabia. 8/ Central American and Caribbean countries.",,,,,,
March 2017,,,,,,,

 WASDE - 563 - 25,,,,,,,

World Rice Supply and Use  (Milled Basis)  1/  (Cont'd.),,,,,,,

(Million Metric Tons),,,,,,,
,,,,,,,,
2016/17 Proj.,,"Beginning
Stocks",Production,Imports,"Total /2
Domestic",Exports,"Ending
Stocks"
,,,,,,,,
World  3/,Feb,116.46,480.13,38.39,478.63,41.36,117.96
,Mar,116.15,480.35,37.95,478.84,41.23,117.65
United States,Feb,1.48,7.12,0.75,4.19,3.49,1.66
,Mar,1.48,7.12,0.75,4.19,3.49,1.66
Total Foreign,Feb,114.98,473.02,37.64,474.44,37.87,116.3
,Mar,114.67,473.23,37.21,474.65,37.74,116
    Major Exporters  4/,Feb,29.14,159.54,0.56,132.75,30.2,26.29
,Mar,29.14,159.54,0.56,132.75,29.8,26.69
        India,Feb,18.4,106.5,0,97,10.2,17.7
,Mar,18.4,106.5,0,97,10,17.9
        Pakistan,Feb,1.02,6.64,0.01,2.75,4.2,0.72
,Mar,1.02,6.64,0.01,2.75,4.2,0.72
        Thailand,Feb,8.4,18.6,0.25,10.3,10,6.95
,Mar,8.4,18.6,0.25,10.3,10,6.95
        Vietnam,Feb,1.32,27.8,0.3,22.7,5.8,0.92
,Mar,1.32,27.8,0.3,22.7,5.6,1.12
    Major Importers  5/,Feb,8.73,64.64,11.8,76.25,0.96,7.96
,Mar,8.65,64.89,11.5,76.07,1.06,7.91
        Brazil,Feb,0.24,7.82,0.7,7.85,0.6,0.31
,Mar,0.24,8.07,0.6,7.9,0.7,0.31
        European Union  6/,Feb,1.18,2.05,1.85,3.65,0.28,1.15
,Mar,1.18,2.05,1.85,3.65,0.28,1.15
        Indonesia,Feb,3.51,36.6,1,37.5,0,3.61
,Mar,3.51,36.6,0.8,37.3,0,3.61
        Nigeria,Feb,0.6,2.7,2,5,0,0.3
,Mar,0.6,2.7,2,5,0,0.3
        Philippines,Feb,1.81,11.5,1,12.9,0,1.41
,Mar,1.81,11.5,1,12.9,0,1.41
        Sel. Mideast  7/,Feb,0.86,2.02,3.6,5.8,0,0.68
,Mar,0.78,2.02,3.6,5.78,0,0.62
    Selected Other,,,,,,,
        Burma,Feb,1.01,12.5,0,11,1.5,1.01
,Mar,0.78,12.5,0,11,1.5,0.78
        C. Amer & Carib  8/,Feb,0.53,1.7,1.79,3.53,0.02,0.46
,Mar,0.53,1.7,1.79,3.53,0.02,0.46
        China,Feb,63.74,144.85,5,144,0.28,69.31
,Mar,63.74,144.85,5,144,0.5,69.09
        Egypt,Feb,0.92,4.55,0.3,4,0.3,1.48
,Mar,0.92,4.55,0.15,4.1,0.3,1.23
        Japan,Feb,2.62,7.79,0.69,8.5,0.09,2.51
,Mar,2.62,7.79,0.69,8.5,0.09,2.51
        Mexico,Feb,0.13,0.19,0.75,0.89,0,0.18
,Mar,0.13,0.19,0.75,0.89,0,0.18
        South Korea,Feb,1.83,4.2,0.41,4.7,0,1.74
,Mar,1.83,4.2,0.41,4.7,0,1.74
,,,,,,,,
"1/ Aggregate of local marketing years.  2/ Total foreign and world use adjusted to reflect the differences in world imports and exports. Total domestic includes both domestic use and unreported disappearance.  3/ World imports and exports may not balance due to differences in some countries.   4/ India, Pakistan, Thailand, and Vietnam.  5/ Brazil,  Indonesia, Hong Kong, Cote d'Ivoire, Nigeria, Philippines, selected Middle East, and the EU-28. 6/ Trade excludes intra-trade.  7/ Selected Middle East includes Iran, Iraq, and Saudi Arabia. 8/ Central American and Caribbean countries.",,,,,,,
,,,,,,,,
March 2017,,,,,,,

 WASDE - 563 - 26,,,,,,,

World Cotton Supply and Use  1/,,,,,,,

(Million 480-Pound Bales),,,,,,,
,,,,,,,,
2014/15,"Beginning
Stocks",Production,Imports,"Domestic
Use",Exports,"Loss
  /2  ","Ending
Stocks"
,,,,,,,,
World,103.32,119.19,36.07,111.41,35.32,0.11,111.73
United States,2.35,16.32,0.01,3.58,11.25,0.21,3.65
Total Foreign,100.97,102.87,36.05,107.84,24.07,-0.1,108.08
   Major Exporters  4/,28.43,52.72,1.74,32.32,20.53,-0.28,30.33
       Central Asia  5/,3.76,6.29,3/,2.37,4.67,0,3.01
       Afr. Fr. Zone  6/,1.46,5.09,3/,0.14,4.21,0,2.2
       S. Hemis  7/,11.4,11.02,0.18,4.45,7.08,-0.29,11.35
           Australia,1.81,2.3,3/,0.04,2.4,-0.15,1.82
           Brazil,7.67,7,0.02,3.4,3.91,-0.15,7.53
       India,11.46,29.5,1.23,24.5,4.2,0,13.49
   Major Importers  8/,70.69,46.9,32.27,71.16,2.63,0.17,75.9
       Mexico,0.58,1.32,0.83,1.85,0.17,0.03,0.69
       China,62.71,30,8.28,34,0.07,0,66.92
       European Union  9/,0.38,1.65,0.86,0.87,1.62,0.05,0.35
       Turkey,1.36,3.2,3.68,6.4,0.24,0,1.6
       Pakistan,2.48,10.6,0.95,10.6,0.51,0.03,2.89
       Indonesia,0.5,0.01,3.35,3.25,0.01,0,0.6
       Thailand,0.24,3/,1.48,1.48,0,0.03,0.22
       Bangladesh,1.27,0.12,5.75,5.8,0,0.01,1.33
       Vietnam,0.5,3/,4.28,4.1,0,0,0.68
,,,,,,,,
2015/16 Est.,"Beginning
Stocks",Production,Imports,"Domestic
Use",Exports,"Loss
  /2  ","Ending
Stocks"
,,,,,,,,
,,,,,,,,
World,111.73,96.72,35.2,111.23,35.29,0.04,97.09
United States,3.65,12.89,0.03,3.45,9.15,0.17,3.8
Total Foreign,108.08,83.84,35.17,107.78,26.14,-0.13,93.29
   Major Exporters  4/,30.33,47.03,1.77,31.67,23.02,-0.27,24.71
       Central Asia  5/,3.01,5.97,3/,2.33,4.46,0,2.19
       Afr. Fr. Zone  6/,2.2,4.18,3/,0.14,4.86,0,1.37
       S. Hemis  7/,11.35,9.97,0.25,4.21,7.69,-0.28,9.96
           Australia,1.82,2.85,3/,0.04,2.85,-0.15,1.93
           Brazil,7.53,5.9,0.09,3.2,4.31,-0.15,6.16
       India,13.49,26.4,1.07,24.25,5.76,0,10.94
   Major Importers  8/,75.9,33.98,31.1,71.93,2.07,0.14,66.84
       Mexico,0.69,0.91,0.98,1.85,0.13,0.03,0.57
       China,66.92,22,4.41,35,0.13,0,58.2
       European Union  9/,0.35,1.29,0.8,0.82,1.31,0.05,0.26
       Turkey,1.6,2.65,4.22,6.65,0.23,0,1.58
       Pakistan,2.89,7,3.3,10.3,0.25,0.03,2.62
       Indonesia,0.6,0.01,2.94,3,0.02,0,0.53
       Thailand,0.22,3/,1.28,1.25,0,0.03,0.22
       Bangladesh,1.33,0.12,6.2,6.1,0,0.01,1.54
       Vietnam,0.68,3/,4.5,4.4,0,0,0.78
,,,,,,,,
,,,,,,,,
"1/ Marketing year beginning August 1. Totals may not add exactly and trade may not balance due to rounding and other factors.       2/ Generally reflects cotton lost or destroyed in the marketing channel; for Australia, Brazil, China, and the United States, reflects the difference between implicit stocks based on supply less total use and indicated ending stocks.  3/ Less than 5,000 bales.  4/ Includes Egypt and Syria in addition to the countries and regions listed.  5/ Azerbaijan, Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, and Uzbekistan.  6/ Benin, Burkino Faso, Cameroon, Central African Republic, Chad, Cote d'Ivoire, Mali, Niger, Senegal, and Togo.  7/ Argentina, Australia, Brazil, Lesotho, Paraguay, South Africa, Tanzania, and Zimbabwe. 8/ In addition to the countries and regions listed, includes Hong Kong, Japan, Russia, South Korea, and Taiwan. 9/ Includes intra-EU trade.",,,,,,,
March 2017,,,,,,,,

 WASDE - 563 - 27,,,,,,,,

World Cotton Supply and Use  1/,,,,,,,,

(Million 480-Pound Bales),,,,,,,,
,,,,,,,,,
2016/17 Proj.,,"Beginning
Stocks",Production,Imports,"Domestic
Use",Exports,"Loss
  /2  ","Ending
Stocks"
,,,,,,,,,
World,Feb,96.83,105.42,35.75,112.52,35.74,-0.17,89.9
,Mar,97.09,105.72,35.96,112.43,35.95,-0.1,90.48
United States,Feb,3.8,16.96,0.01,3.3,12.7,-0.03,4.8
,Mar,3.8,17.23,0.01,3.3,13.2,0.04,4.5
Total Foreign,Feb,93.03,88.46,35.74,109.22,23.04,-0.14,85.1
,Mar,93.29,88.49,35.95,109.13,22.75,-0.14,85.98
,,filler,filler,filler,filler,filler,filler,filler
   Major Exporters  4/,Feb,24.43,50.13,2.59,31.19,20.03,-0.28,26.2
,Mar,24.71,50.15,3.09,31.15,19.86,-0.28,27.21
       Central Asia  5/,Feb,2.17,5.73,3/,2.44,3.24,0,2.22
,Mar,2.19,5.74,3/,2.39,3.09,0,2.46
       Afr. Fr. Zone  6/,Feb,1.37,4.91,3/,0.14,4.55,0,1.59
,Mar,1.37,4.91,3/,0.14,4.52,0,1.61
       S. Hemis  7/,Feb,9.71,12.12,0.26,4.21,7.6,-0.29,10.58
,Mar,9.96,12.12,0.36,4.21,7.5,-0.29,11.03
           Australia,Feb,1.68,4.5,3/,0.04,4.1,-0.15,2.2
,Mar,1.93,4.5,3/,0.04,4.1,-0.15,2.45
           Brazil,Feb,6.16,6.5,0.1,3.2,2.9,-0.15,6.81
,Mar,6.16,6.5,0.2,3.2,2.8,-0.15,7.01
       India,Feb,10.94,27,1.8,23.75,4.4,0,11.59
,Mar,10.94,27,2.2,23.75,4.5,0,11.89
,,filler,filler,filler,filler,filler,filler,filler
   Major Importers  8/,Feb,66.84,35.49,30.87,73.84,1.94,0.14,57.29
,Mar,66.84,35.49,30.56,73.79,1.81,0.14,57.15
       Mexico,Feb,0.57,0.73,1.08,1.73,0.1,0.03,0.52
,Mar,0.57,0.73,1.08,1.73,0.1,0.03,0.52
       China,Feb,58.2,22.5,4.5,36.25,0.1,0,48.85
,Mar,58.2,22.5,4.5,36.25,0.05,0,48.9
       European Union  9/,Feb,0.26,1.23,0.78,0.8,1.18,0.05,0.25
,Mar,0.26,1.23,0.78,0.79,1.18,0.05,0.25
       Turkey,Feb,1.58,3.2,3.6,6.6,0.33,0,1.46
,Mar,1.58,3.2,3.25,6.3,0.33,0,1.41
       Pakistan,Feb,2.62,7.7,2.65,10.2,0.23,0.03,2.52
,Mar,2.62,7.7,2.6,10.2,0.15,0.03,2.54
       Indonesia,Feb,0.53,0.01,2.9,2.9,0.01,0,0.53
,Mar,0.53,0.01,3.1,3.05,0.01,0,0.58
       Thailand,Feb,0.22,3/,1.2,1.18,0,0.03,0.22
,Mar,0.22,3/,1.2,1.18,0,0.03,0.22
       Bangladesh,Feb,1.54,0.12,6.6,6.7,0,0.01,1.55
,Mar,1.54,0.12,6.4,6.7,0,0.01,1.35
       Vietnam,Feb,0.78,3/,5.2,5.1,0,0,0.88
,Mar,0.78,3/,5.4,5.3,0,0,0.88
,,,,,,,,,
"1/ Marketing year beginning August 1. Totals may not add exactly and trade may not balance due to rounding and other factors.       2/ Generally reflects cotton lost or destroyed in the marketing channel; for Australia, Brazil, China, and the United States, reflects the difference between implicit stocks based on supply less total use and indicated ending stocks.  3/ Less than 5,000 bales.  4/ Includes Egypt and Syria in addition to the countries and regions listed.  5/ Azerbaijan, Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, and Uzbekistan.  6/ Benin, Burkino Faso, Cameroon, Central African Republic, Chad, Cote d'Ivoire, Mali, Niger, Senegal, and Togo.  7/ Argentina, Australia, Brazil, Lesotho, Paraguay, South Africa, Tanzania, and Zimbabwe. 8/ In addition to the countries and regions listed, includes Hong Kong, Japan, Russia, South Korea, and Taiwan. 9/ Includes intra-EU trade.",,,,,,,,
March 2017,,,,,,,,

 WASDE - 563 - 28,,,,,,,,

World Soybean Supply and Use  1/,,,,,,,,

(Million Metric Tons),,,,,,,,
,,,,,,,,,
2014/15,,"Beginning
Stocks",Production,Imports,"Domestic
Crush","Domestic
Total",Exports,"Ending
Stocks"
World  2/,,61.75,319.6,124.36,264.41,302,126.22,77.49
United States,,2.5,106.88,0.9,50.98,54.96,50.14,5.19
Total Foreign,,59.24,212.72,123.46,213.44,247.04,76.08,72.3
    Major Exporters  3/,,41.36,169.86,0.32,84.19,91.77,68.79,50.99
        Argentina,,25.27,61.4,0,40.02,44.18,10.57,31.92
        Brazil,,15.82,97.2,0.31,40.44,43.79,50.61,18.93
   Paraguay,,0.13,8.15,0.01,3.65,3.69,4.49,0.12
    Major Importers  4/,,15.22,15.39,105.97,98.31,117.69,0.29,18.6
        China,,13.85,12.15,78.35,74.5,87.2,0.14,17.01
        European Union,,0.62,1.83,13.91,14,15.57,0.12,0.68
        Japan,,0.25,0.23,3,2.15,3.28,0,0.21
        Mexico,,0.12,0.35,3.82,4.18,4.21,0,0.07
,,,,,,,,,
,,,,,,,,,

2015/16 Est.,,"Beginning
Stocks",Production,Imports,"Domestic
Crush","Domestic
Total",Exports,"Ending
Stocks"
World  2/,,77.49,312.81,133.34,276.26,314.92,132.13,76.59
United States,,5.19,106.86,0.64,51.34,54.64,52.69,5.35
Total Foreign,,72.3,205.96,132.7,224.93,260.28,79.44,71.24
    Major Exporters  3/,,50.99,164.52,1.12,86.98,94.83,71.6,50.19
        Argentina,,31.92,56.8,0.68,43.23,47.52,9.92,31.95
        Brazil,,18.93,96.5,0.41,39.9,43.4,54.38,18.05
   Paraguay,,0.12,9.01,0.01,3.7,3.74,5.2,0.19
    Major Importers  4/,,18.6,15.41,113.3,107.44,128.02,0.32,18.97
        China,,17.01,11.79,83.23,81.3,95,0.11,16.91
        European Union,,0.68,2.26,15.01,15.1,16.68,0.14,1.12
        Japan,,0.21,0.24,3.19,2.28,3.38,0,0.26
        Mexico,,0.07,0.33,4.13,4.4,4.45,0,0.08
,,,,,,,,,
,,,,,,,,,

2016/17 Proj.,,"Beginning
Stocks",Production,Imports,"Domestic
Crush","Domestic
Total",Exports,"Ending
Stocks"
World  2/,Feb,77.19,336.62,137.43,290.74,330.75,140.11,80.38
,Mar,76.59,340.79,138.25,291.55,331.7,141.1,82.82
United States,Feb,5.35,117.21,0.68,52.53,56.02,55.79,11.44
,Mar,5.35,117.21,0.68,52.8,56.29,55.11,11.84
Total Foreign,Feb,71.83,219.42,136.75,238.22,274.73,84.32,68.95
,Mar,71.24,223.58,137.57,238.75,275.41,85.99,70.98
    Major Exporters  3/,Feb,50.77,171.37,1.36,89.8,97.94,76.25,49.31
,Mar,50.19,175.37,1.37,90.3,98.41,77.87,50.65
        Argentina,Feb,31.95,55.5,1,45.3,49.75,9,29.7
,Mar,31.95,55.5,1,45.3,49.75,9,29.7
        Brazil,Feb,18.63,104,0.35,40.5,44.1,59.5,19.38
,Mar,18.05,108,0.35,41,44.6,61,20.8
   Paraguay,Feb,0.15,9.17,0.01,3.8,3.85,5.3,0.18
,Mar,0.19,9.17,0.01,3.8,3.84,5.4,0.13
    Major Importers  4/,Feb,18.97,16.83,114.94,112.38,133.78,0.33,16.64
,Mar,18.97,16.8,115.99,112.48,134.18,0.33,17.26
        China,Feb,16.91,12.9,86,86.5,100.8,0.15,14.86
,Mar,16.91,12.9,87,86.5,101.1,0.15,15.56
        European Union,Feb,1.12,2.42,13.8,14.7,16.29,0.15,0.9
,Mar,1.12,2.39,13.8,14.7,16.29,0.15,0.87
        Japan,Feb,0.26,0.24,3.1,2.2,3.36,0,0.24
,Mar,0.26,0.24,3.1,2.2,3.36,0,0.24
        Mexico,Feb,0.08,0.49,4.3,4.7,4.75,0,0.12
,Mar,0.08,0.49,4.2,4.65,4.7,0,0.07
,,,,,,,,,
,,,,,,,,,
"1/ Data based on local marketing years except Argentina and Brazil which are adjusted to an October-September year.  2/ World imports and exports may not balance due to differences in local marketing years and to time lags between reported exports and imports.  Therefore, world supply may not equal world use.  3/ Argentina, Brazil, Paraguay, and Uruguay.  4/ China, European Union, Japan, Mexico, and Southeast Asia (includes Indonesia, Malaysia, Philippines, Vietnam, and Thailand).",,,,,,,,
March 2017,,,,,,,

 WASDE - 563 - 29,,,,,,,

World Soybean Meal Supply and Use  1/,,,,,,,

(Million Metric Tons),,,,,,,
,,,,,,,,
2014/15,,"Beginning
Stocks",Production,Imports,"Domestic
Total",Exports,"Ending
Stocks"
World  2/,,10.47,208.26,60.87,202.08,64.46,13.08
United States,,0.23,40.88,0.3,29.28,11.89,0.24
Total Foreign,,10.25,167.38,60.57,172.8,52.57,12.84
    Major Exporters  3/,,6.96,68.39,0.03,22.6,44.49,8.29
        Argentina,,4.07,30.93,0,2.4,28.58,4.03
        Brazil,,2.48,31.3,0.02,15.7,14.39,3.71
        India,,0.41,6.16,0.01,4.5,1.52,0.55
    Major Importers  4/,,1.44,15.36,36.41,50.5,0.7,2
        European Union,,0.25,11.06,19.62,29.89,0.36,0.68
        Southeast Asia 5/,,1.1,2.67,15.08,17.25,0.34,1.26
,,,,,,,,
2015/16 Est.,,"Beginning
Stocks",Production,Imports,"Domestic
Total",Exports,"Ending
Stocks"
World  2/,,13.08,216.75,62.02,214.55,65.65,11.65
United States,,0.24,40.53,0.37,30.04,10.85,0.24
Total Foreign,,12.84,176.22,61.65,184.52,54.8,11.41
    Major Exporters  3/,,8.29,68.73,0.07,23.59,46.14,7.36
        Argentina,,4.03,33.21,0,2.68,30.33,4.23
        Brazil,,3.71,30.88,0.03,16.2,15.41,3.01
        India,,0.55,4.64,0.05,4.71,0.41,0.12
    Major Importers  4/,,2,17,36.57,53.27,0.69,1.61
        European Union,,0.68,11.93,19.21,31.14,0.3,0.37
        Southeast Asia 5/,,1.26,3.35,15.64,18.67,0.39,1.19
,,,,,,,,
2016/17 Proj.,,"Beginning
Stocks",Production,Imports,"Domestic
Total",Exports,"Ending
Stocks"
World  2/,Feb,11.52,227.86,64.67,225.01,68.29,10.77
,Mar,11.65,228.45,64.43,225.07,68.29,11.17
United States,Feb,0.24,41.2,0.3,30.94,10.52,0.27
,Mar,0.24,41.38,0.3,31.12,10.52,0.27
Total Foreign,Feb,11.28,186.66,64.38,194.07,57.76,10.49
,Mar,11.41,187.07,64.14,193.95,57.76,10.9
    Major Exporters  3/,Feb,7.35,73.33,0.03,24.73,49.4,6.58
,Mar,7.36,73.7,0.03,24.74,49.4,6.95
        Argentina,Feb,4.23,34.78,0,2.78,32.4,3.83
,Mar,4.23,34.78,0,2.79,32.4,3.83
        Brazil,Feb,3.01,31.35,0.02,16.75,15.2,2.43
,Mar,3.01,31.72,0.02,16.75,15.2,2.8
        India,Feb,0.12,7.2,0.01,5.2,1.8,0.33
,Mar,0.12,7.2,0.01,5.2,1.8,0.33
    Major Importers  4/,Feb,1.52,16.57,39.23,55,0.69,1.62
